placename,year_month,common_name,n_detections,sampling_days
BCAM4,2023-03,Brush Rabbit,0,13
BCAM4,2023-03,Californian Sea Lion,0,13
BCAM4,2023-03,Domestic Cattle,0,13
BCAM4,2023-03,Elk,0,13
BCAM4,2023-03,Black-tailed Jackrabbit,0,13
BCAM4,2024-02,American Badger,0,29
BCAM4,2024-02,Bobcat,0,29
BCAM4,2024-02,Coyote,6,29
BCAM4,2024-02,Domestic Dog,0,29
BCAM4,2024-02,Human,0,29
BCAM4,2024-02,Human-Camera Trapper,2,29
BCAM4,2024-02,Mule Deer,0,29
BCAM4,2024-02,North American River Otter,0,29
BCAM4,2024-02,Northern Elephant Seal,204,29
BCAM4,2024-02,Northern Raccoon,0,29
BCAM4,2024-02,Striped Skunk,0,29
BCAM4,2024-02,Brush Rabbit,0,29
BCAM4,2024-02,Californian Sea Lion,0,29
BCAM4,2024-02,Domestic Cattle,0,29
BCAM4,2024-02,Elk,0,29
BCAM4,2024-02,Black-tailed Jackrabbit,0,29
BCAM4,2024-05,American Badger,0,31
BCAM4,2024-05,Bobcat,0,31
BCAM4,2024-05,Coyote,8,31
BCAM4,2024-05,Domestic Dog,0,31
BCAM4,2024-05,Human,0,31
BCAM4,2024-05,Human-Camera Trapper,2,31
BCAM4,2024-05,Mule Deer,4,31
BCAM4,2024-05,North American River Otter,0,31
BCAM4,2024-05,Northern Elephant Seal,0,31
BCAM4,2024-05,Northern Raccoon,1,31
BCAM4,2024-05,Striped Skunk,0,31
BCAM4,2024-05,Brush Rabbit,0,31
BCAM4,2024-05,Californian Sea Lion,0,31
BCAM4,2024-05,Domestic Cattle,0,31
BCAM4,2024-05,Elk,0,31
BCAM4,2024-05,Black-tailed Jackrabbit,0,31
BCAM4,2024-10,American Badger,0,31
BCAM4,2024-10,Bobcat,0,31
BCAM4,2024-10,Coyote,8,31
BCAM4,2024-10,Domestic Dog,1,31
BCAM4,2024-10,Human,7,31
BCAM4,2024-10,Human-Camera Trapper,2,31
BCAM4,2024-10,Mule Deer,18,31
BCAM4,2024-10,North American River Otter,0,31
BCAM4,2024-10,Northern Elephant Seal,0,31
BCAM4,2024-10,Northern Raccoon,5,31
BCAM4,2024-10,Striped Skunk,4,31
BCAM4,2024-10,Brush Rabbit,0,31
BCAM4,2024-10,Californian Sea Lion,0,31
BCAM4,2024-10,Domestic Cattle,0,31
BCAM4,2024-10,Elk,0,31
BCAM4,2024-10,Black-tailed Jackrabbit,0,31
BCAM4,2024-11,American Badger,0,30
BCAM4,2024-11,Bobcat,0,30
BCAM4,2024-11,Coyote,15,30
BCAM4,2024-11,Domestic Dog,0,30
BCAM4,2024-11,Human,5,30
BCAM4,2024-11,Human-Camera Trapper,2,30
BCAM4,2024-11,Mule Deer,10,30
BCAM4,2024-11,North American River Otter,0,30
BCAM4,2024-11,Northern Elephant Seal,0,30
BCAM4,2024-11,Northern Raccoon,4,30
BCAM4,2024-11,Striped Skunk,6,30
BCAM4,2024-11,Brush Rabbit,0,30
BCAM4,2024-11,Californian Sea Lion,0,30
BCAM4,2024-11,Domestic Cattle,0,30
BCAM4,2024-11,Elk,0,30
BCAM4,2024-11,Black-tailed Jackrabbit,0,30
BCAM4,2024-12,American Badger,0,31
BCAM4,2024-12,Bobcat,0,31
BCAM4,2024-12,Coyote,7,31
BCAM4,2024-12,Domestic Dog,0,31
BCAM4,2024-12,Human,3,31
BCAM4,2024-12,Human-Camera Trapper,2,31
BCAM4,2024-12,Mule Deer,3,31
BCAM4,2024-12,North American River Otter,0,31
BCAM4,2024-12,Northern Elephant Seal,9,31
BCAM4,2024-12,Northern Raccoon,0,31
BCAM4,2024-12,Striped Skunk,0,31
BCAM4,2024-12,Brush Rabbit,0,31
BCAM4,2024-12,Californian Sea Lion,0,31
BCAM4,2024-12,Domestic Cattle,0,31
BCAM4,2024-12,Elk,0,31
BCAM4,2024-12,Black-tailed Jackrabbit,0,31
BCAM4,2025-02,American Badger,0,12
BCAM4,2025-02,Bobcat,0,12
BCAM4,2025-02,Coyote,7,12
BCAM4,2025-02,Domestic Dog,0,12
BCAM4,2025-02,Human,0,12
BCAM4,2025-02,Human-Camera Trapper,2,12
BCAM4,2025-02,Mule Deer,0,12
BCAM4,2025-02,North American River Otter,0,12
BCAM4,2025-02,Northern Elephant Seal,20,12
BCAM4,2025-02,Northern Raccoon,0,12
BCAM4,2025-02,Striped Skunk,0,12
BCAM4,2025-02,Brush Rabbit,0,12
BCAM4,2025-02,Californian Sea Lion,0,12
BCAM4,2025-02,Domestic Cattle,0,12
BCAM4,2025-02,Elk,0,12
BCAM4,2025-02,Black-tailed Jackrabbit,0,12
BCAM4,2025-08,American Badger,0,31
BCAM4,2025-08,Bobcat,0,31
BCAM4,2025-08,Coyote,10,31
BCAM4,2025-08,Domestic Dog,0,31
BCAM4,2025-08,Human,13,31
BCAM4,2025-08,Human-Camera Trapper,2,31
BCAM4,2025-08,Mule Deer,31,31
BCAM4,2025-08,North American River Otter,0,31
BCAM4,2025-08,Northern Elephant Seal,0,31
BCAM4,2025-08,Northern Raccoon,1,31
BCAM4,2025-08,Striped Skunk,0,31
BCAM4,2025-08,Brush Rabbit,0,31
BCAM4,2025-08,Californian Sea Lion,0,31
BCAM4,2025-08,Domestic Cattle,0,31
BCAM4,2025-08,Elk,0,31
BCAM4,2025-08,Black-tailed Jackrabbit,0,31
BCAM4,2025-11,American Badger,0,30
BCAM4,2025-11,Bobcat,0,30
BCAM4,2025-11,Coyote,22,30
BCAM4,2025-11,Domestic Dog,0,30
BCAM4,2025-11,Human,8,30
BCAM4,2025-11,Human-Camera Trapper,0,30
BCAM4,2025-11,Mule Deer,4,30
BCAM4,2025-11,North American River Otter,0,30
BCAM4,2025-11,Northern Elephant Seal,0,30
BCAM4,2025-11,Northern Raccoon,1,30
BCAM4,2025-11,Striped Skunk,0,30
BCAM4,2025-11,Brush Rabbit,0,30
BCAM4,2025-11,Californian Sea Lion,0,30
BCAM4,2025-11,Domestic Cattle,0,30
BCAM4,2025-11,Elk,0,30
BCAM4,2025-11,Black-tailed Jackrabbit,0,30
BCAM4,2025-12,American Badger,0,31
BCAM4,2025-12,Bobcat,0,31
BCAM4,2025-12,Coyote,25,31
BCAM4,2025-12,Domestic Dog,0,31
BCAM4,2025-12,Human,6,31
BCAM4,2025-12,Human-Camera Trapper,2,31
BCAM4,2025-12,Mule Deer,5,31
BCAM4,2025-12,North American River Otter,0,31
BCAM4,2025-12,Northern Elephant Seal,7,31
BCAM4,2025-12,Northern Raccoon,3,31
BCAM4,2025-12,Striped Skunk,0,31
BCAM4,2025-12,Brush Rabbit,0,31
BCAM4,2025-12,Californian Sea Lion,0,31
BCAM4,2025-12,Domestic Cattle,0,31
BCAM4,2025-12,Elk,0,31
BCAM4,2025-12,Black-tailed Jackrabbit,0,31
BCAM4,2026-02,American Badger,0,28
BCAM4,2026-02,Bobcat,0,28
BCAM4,2026-02,Coyote,68,28
BCAM4,2026-02,Domestic Dog,0,28
BCAM4,2026-02,Human,0,28
BCAM4,2026-02,Human-Camera Trapper,2,28
BCAM4,2026-02,Mule Deer,4,28
BCAM4,2026-02,North American River Otter,0,28
BCAM4,2026-02,Northern Elephant Seal,110,28
BCAM4,2026-02,Northern Raccoon,3,28
BCAM4,2026-02,Striped Skunk,0,28
BCAM4,2026-02,Brush Rabbit,0,28
BCAM4,2026-02,Californian Sea Lion,0,28
BCAM4,2026-02,Domestic Cattle,0,28
BCAM4,2026-02,Elk,0,28
BCAM4,2026-02,Black-tailed Jackrabbit,0,28
BCAM5,2022-12,American Badger,0,10
BCAM5,2022-12,Bobcat,0,10
BCAM5,2022-12,Coyote,12,10
BCAM5,2022-12,Domestic Dog,0,10
BCAM5,2022-12,Human,7,10
BCAM5,2022-12,Human-Camera Trapper,0,10
BCAM5,2022-12,Mule Deer,0,10
BCAM5,2022-12,North American River Otter,0,10
BCAM5,2022-12,Northern Elephant Seal,37,10
BCAM5,2022-12,Northern Raccoon,0,10
BCAM5,2022-12,Striped Skunk,0,10
BCAM5,2022-12,Brush Rabbit,0,10
BCAM5,2022-12,Californian Sea Lion,0,10
BCAM5,2022-12,Domestic Cattle,0,10
BCAM5,2022-12,Elk,0,10
BCAM5,2022-12,Black-tailed Jackrabbit,0,10
BCAM5,2023-01,American Badger,0,5
BCAM5,2023-01,Bobcat,0,5
BCAM5,2023-01,Coyote,6,5
BCAM5,2023-01,Domestic Dog,0,5
BCAM5,2023-01,Human,2,5
BCAM5,2023-01,Human-Camera Trapper,0,5
BCAM5,2023-01,Mule Deer,0,5
BCAM5,2023-01,North American River Otter,0,5
BCAM5,2023-01,Northern Elephant Seal,26,5
BCAM5,2023-01,Northern Raccoon,0,5
BCAM5,2023-01,Striped Skunk,0,5
BCAM5,2023-01,Brush Rabbit,0,5
BCAM5,2023-01,Californian Sea Lion,0,5
BCAM5,2023-01,Domestic Cattle,0,5
BCAM5,2023-01,Elk,0,5
BCAM5,2023-01,Black-tailed Jackrabbit,0,5
BCAM6,2023-01,American Badger,0,31
BCAM6,2023-01,Bobcat,0,31
BCAM6,2023-01,Coyote,22,31
BCAM6,2023-01,Domestic Dog,0,31
BCAM6,2023-01,Human,5,31
BCAM6,2023-01,Human-Camera Trapper,1,31
BCAM6,2023-01,Mule Deer,0,31
BCAM6,2023-01,North American River Otter,0,31
BCAM6,2023-01,Northern Elephant Seal,77,31
BCAM6,2023-01,Northern Raccoon,0,31
BCAM6,2023-01,Striped Skunk,2,31
BCAM6,2023-01,Brush Rabbit,1,31
BCAM6,2023-01,Californian Sea Lion,0,31
BCAM6,2023-01,Domestic Cattle,0,31
BCAM6,2023-01,Elk,0,31
BCAM6,2023-01,Black-tailed Jackrabbit,0,31
BCAM6,2023-02,American Badger,0,28
BCAM6,2023-02,Bobcat,0,28
BCAM6,2023-02,Coyote,38,28
BCAM6,2023-02,Domestic Dog,0,28
BCAM6,2023-02,Human,0,28
BCAM6,2023-02,Human-Camera Trapper,0,28
BCAM6,2023-02,Mule Deer,0,28
BCAM6,2023-02,North American River Otter,0,28
BCAM6,2023-02,Northern Elephant Seal,75,28
BCAM6,2023-02,Northern Raccoon,0,28
BCAM6,2023-02,Striped Skunk,0,28
BCAM6,2023-02,Brush Rabbit,0,28
BCAM6,2023-02,Californian Sea Lion,0,28
BCAM6,2023-02,Domestic Cattle,0,28
BCAM6,2023-02,Elk,0,28
BCAM6,2023-02,Black-tailed Jackrabbit,0,28
BCAM6,2023-03,American Badger,0,13
BCAM6,2023-03,Bobcat,0,13
BCAM6,2023-03,Coyote,22,13
BCAM6,2023-03,Domestic Dog,0,13
BCAM6,2023-03,Human,1,13
BCAM6,2023-03,Human-Camera Trapper,0,13
BCAM6,2023-03,Mule Deer,1,13
BCAM6,2023-03,North American River Otter,0,13
BCAM6,2023-03,Northern Elephant Seal,32,13
BCAM6,2023-03,Northern Raccoon,0,13
BCAM6,2023-03,Striped Skunk,0,13
BCAM6,2023-03,Brush Rabbit,0,13
BCAM6,2023-03,Californian Sea Lion,0,13
BCAM6,2023-03,Domestic Cattle,0,13
BCAM6,2023-03,Elk,0,13
BCAM6,2023-03,Black-tailed Jackrabbit,0,13
BCAM6,2022-12,American Badger,0,10
BCAM6,2022-12,Bobcat,0,10
BCAM6,2022-12,Coyote,0,10
BCAM6,2022-12,Domestic Dog,0,10
BCAM6,2022-12,Human,2,10
BCAM6,2022-12,Human-Camera Trapper,1,10
BCAM6,2022-12,Mule Deer,1,10
BCAM6,2022-12,North American River Otter,0,10
BCAM6,2022-12,Northern Elephant Seal,0,10
BCAM6,2022-12,Northern Raccoon,1,10
BCAM6,2022-12,Striped Skunk,0,10
BCAM6,2022-12,Brush Rabbit,0,10
BCAM6,2022-12,Californian Sea Lion,0,10
BCAM6,2022-12,Domestic Cattle,0,10
BCAM6,2022-12,Elk,0,10
BCAM6,2022-12,Black-tailed Jackrabbit,0,10
BCAM7,2025-06,American Badger,4,30
BCAM7,2025-06,Bobcat,5,30
BCAM7,2025-06,Coyote,18,30
BCAM7,2025-06,Domestic Dog,0,30
BCAM7,2025-06,Human,0,30
BCAM7,2025-06,Human-Camera Trapper,4,30
BCAM7,2025-06,Mule Deer,29,30
BCAM7,2025-06,North American River Otter,0,30
BCAM7,2025-06,Northern Elephant Seal,0,30
BCAM7,2025-06,Northern Raccoon,15,30
BCAM7,2025-06,Striped Skunk,0,30
BCAM7,2025-06,Brush Rabbit,0,30
BCAM7,2025-06,Californian Sea Lion,0,30
BCAM7,2025-06,Domestic Cattle,0,30
BCAM7,2025-06,Elk,0,30
BCAM7,2025-06,Black-tailed Jackrabbit,0,30
BCAM7,2025-07,American Badger,3,31
BCAM7,2025-07,Bobcat,7,31
BCAM7,2025-07,Coyote,25,31
BCAM7,2025-07,Domestic Dog,0,31
BCAM7,2025-07,Human,1,31
BCAM7,2025-07,Human-Camera Trapper,0,31
BCAM7,2025-07,Mule Deer,16,31
BCAM7,2025-07,North American River Otter,2,31
BCAM7,2025-07,Northern Elephant Seal,0,31
BCAM7,2025-07,Northern Raccoon,36,31
BCAM7,2025-07,Striped Skunk,1,31
BCAM7,2025-07,Brush Rabbit,0,31
BCAM7,2025-07,Californian Sea Lion,0,31
BCAM7,2025-07,Domestic Cattle,0,31
BCAM7,2025-07,Elk,0,31
BCAM7,2025-07,Black-tailed Jackrabbit,0,31
BCAM7,2025-08,American Badger,1,31
BCAM7,2025-08,Bobcat,9,31
BCAM7,2025-08,Coyote,42,31
BCAM7,2025-08,Domestic Dog,0,31
BCAM7,2025-08,Human,0,31
BCAM7,2025-08,Human-Camera Trapper,2,31
BCAM7,2025-08,Mule Deer,14,31
BCAM7,2025-08,North American River Otter,1,31
BCAM7,2025-08,Northern Elephant Seal,0,31
BCAM7,2025-08,Northern Raccoon,38,31
BCAM7,2025-08,Striped Skunk,0,31
BCAM7,2025-08,Brush Rabbit,0,31
BCAM7,2025-08,Californian Sea Lion,0,31
BCAM7,2025-08,Domestic Cattle,0,31
BCAM7,2025-08,Elk,0,31
BCAM7,2025-08,Black-tailed Jackrabbit,0,31
BCAM7,2026-04,American Badger,1,30
BCAM7,2026-04,Bobcat,12,30
BCAM7,2026-04,Coyote,19,30
BCAM7,2026-04,Domestic Dog,0,30
BCAM7,2026-04,Human,0,30
BCAM7,2026-04,Human-Camera Trapper,2,30
BCAM7,2026-04,Mule Deer,13,30
BCAM7,2026-04,North American River Otter,0,30
BCAM7,2026-04,Northern Elephant Seal,0,30
BCAM7,2026-04,Northern Raccoon,19,30
BCAM7,2026-04,Striped Skunk,0,30
BCAM7,2026-04,Brush Rabbit,0,30
BCAM7,2026-04,Californian Sea Lion,0,30
BCAM7,2026-04,Domestic Cattle,0,30
BCAM7,2026-04,Elk,0,30
BCAM7,2026-04,Black-tailed Jackrabbit,0,30
BCAM7,2024-09,American Badger,0,25
BCAM7,2024-09,Bobcat,11,25
BCAM7,2024-09,Coyote,11,25
BCAM7,2024-09,Domestic Dog,0,25
BCAM7,2024-09,Human,1,25
BCAM7,2024-09,Human-Camera Trapper,1,25
BCAM7,2024-09,Mule Deer,23,25
BCAM7,2024-09,North American River Otter,0,25
BCAM7,2024-09,Northern Elephant Seal,0,25
BCAM7,2024-09,Northern Raccoon,12,25
BCAM7,2024-09,Striped Skunk,2,25
BCAM7,2024-09,Brush Rabbit,0,25
BCAM7,2024-09,Californian Sea Lion,0,25
BCAM7,2024-09,Domestic Cattle,0,25
BCAM7,2024-09,Elk,0,25
BCAM7,2024-09,Black-tailed Jackrabbit,0,25
BCAM7,2024-10,American Badger,0,31
BCAM7,2024-10,Bobcat,11,31
BCAM7,2024-10,Coyote,31,31
BCAM7,2024-10,Domestic Dog,0,31
BCAM7,2024-10,Human,0,31
BCAM7,2024-10,Human-Camera Trapper,2,31
BCAM7,2024-10,Mule Deer,17,31
BCAM7,2024-10,North American River Otter,0,31
BCAM7,2024-10,Northern Elephant Seal,0,31
BCAM7,2024-10,Northern Raccoon,17,31
BCAM7,2024-10,Striped Skunk,8,31
BCAM7,2024-10,Brush Rabbit,0,31
BCAM7,2024-10,Californian Sea Lion,0,31
BCAM7,2024-10,Domestic Cattle,0,31
BCAM7,2024-10,Elk,0,31
BCAM7,2024-10,Black-tailed Jackrabbit,0,31
BCAM7,2024-11,American Badger,0,30
BCAM7,2024-11,Bobcat,3,30
BCAM7,2024-11,Coyote,18,30
BCAM7,2024-11,Domestic Dog,0,30
BCAM7,2024-11,Human,1,30
BCAM7,2024-11,Human-Camera Trapper,2,30
BCAM7,2024-11,Mule Deer,9,30
BCAM7,2024-11,North American River Otter,1,30
BCAM7,2024-11,Northern Elephant Seal,0,30
BCAM7,2024-11,Northern Raccoon,65,30
BCAM7,2024-11,Striped Skunk,17,30
BCAM7,2024-11,Brush Rabbit,0,30
BCAM7,2024-11,Californian Sea Lion,0,30
BCAM7,2024-11,Domestic Cattle,0,30
BCAM7,2024-11,Elk,0,30
BCAM7,2024-11,Black-tailed Jackrabbit,0,30
BCAM7,2024-12,American Badger,0,31
BCAM7,2024-12,Bobcat,1,31
BCAM7,2024-12,Coyote,12,31
BCAM7,2024-12,Domestic Dog,0,31
BCAM7,2024-12,Human,0,31
BCAM7,2024-12,Human-Camera Trapper,2,31
BCAM7,2024-12,Mule Deer,5,31
BCAM7,2024-12,North American River Otter,2,31
BCAM7,2024-12,Northern Elephant Seal,0,31
BCAM7,2024-12,Northern Raccoon,38,31
BCAM7,2024-12,Striped Skunk,0,31
BCAM7,2024-12,Brush Rabbit,0,31
BCAM7,2024-12,Californian Sea Lion,0,31
BCAM7,2024-12,Domestic Cattle,0,31
BCAM7,2024-12,Elk,0,31
BCAM7,2024-12,Black-tailed Jackrabbit,0,31
BCAM7,2025-03,American Badger,0,31
BCAM7,2025-03,Bobcat,3,31
BCAM7,2025-03,Coyote,21,31
BCAM7,2025-03,Domestic Dog,0,31
BCAM7,2025-03,Human,0,31
BCAM7,2025-03,Human-Camera Trapper,2,31
BCAM7,2025-03,Mule Deer,12,31
BCAM7,2025-03,North American River Otter,1,31
BCAM7,2025-03,Northern Elephant Seal,0,31
BCAM7,2025-03,Northern Raccoon,41,31
BCAM7,2025-03,Striped Skunk,0,31
BCAM7,2025-03,Brush Rabbit,0,31
BCAM7,2025-03,Californian Sea Lion,0,31
BCAM7,2025-03,Domestic Cattle,0,31
BCAM7,2025-03,Elk,0,31
BCAM7,2025-03,Black-tailed Jackrabbit,0,31
BCAM7,2025-04,American Badger,0,30
BCAM7,2025-04,Bobcat,3,30
BCAM7,2025-04,Coyote,26,30
BCAM7,2025-04,Domestic Dog,0,30
BCAM7,2025-04,Human,0,30
BCAM7,2025-04,Human-Camera Trapper,2,30
BCAM7,2025-04,Mule Deer,19,30
BCAM7,2025-04,North American River Otter,0,30
BCAM7,2025-04,Northern Elephant Seal,0,30
BCAM7,2025-04,Northern Raccoon,31,30
BCAM7,2025-04,Striped Skunk,0,30
BCAM7,2025-04,Brush Rabbit,0,30
BCAM7,2025-04,Californian Sea Lion,0,30
BCAM7,2025-04,Domestic Cattle,0,30
BCAM7,2025-04,Elk,0,30
BCAM7,2025-04,Black-tailed Jackrabbit,0,30
BCAM7,2025-05,American Badger,0,31
BCAM7,2025-05,Bobcat,2,31
BCAM7,2025-05,Coyote,30,31
BCAM7,2025-05,Domestic Dog,0,31
BCAM7,2025-05,Human,0,31
BCAM7,2025-05,Human-Camera Trapper,0,31
BCAM7,2025-05,Mule Deer,15,31
BCAM7,2025-05,North American River Otter,1,31
BCAM7,2025-05,Northern Elephant Seal,0,31
BCAM7,2025-05,Northern Raccoon,14,31
BCAM7,2025-05,Striped Skunk,0,31
BCAM7,2025-05,Brush Rabbit,0,31
BCAM7,2025-05,Californian Sea Lion,0,31
BCAM7,2025-05,Domestic Cattle,0,31
BCAM7,2025-05,Elk,0,31
BCAM7,2025-05,Black-tailed Jackrabbit,0,31
BCAM7,2025-09,American Badger,0,30
BCAM7,2025-09,Bobcat,25,30
BCAM7,2025-09,Coyote,60,30
BCAM7,2025-09,Domestic Dog,0,30
BCAM7,2025-09,Human,0,30
BCAM7,2025-09,Human-Camera Trapper,2,30
BCAM7,2025-09,Mule Deer,18,30
BCAM7,2025-09,North American River Otter,14,30
BCAM7,2025-09,Northern Elephant Seal,0,30
BCAM7,2025-09,Northern Raccoon,50,30
BCAM7,2025-09,Striped Skunk,0,30
BCAM7,2025-09,Brush Rabbit,0,30
BCAM7,2025-09,Californian Sea Lion,0,30
BCAM7,2025-09,Domestic Cattle,0,30
BCAM7,2025-09,Elk,0,30
BCAM7,2025-09,Black-tailed Jackrabbit,0,30
BCAM7,2025-10,American Badger,0,31
BCAM7,2025-10,Bobcat,16,31
BCAM7,2025-10,Coyote,56,31
BCAM7,2025-10,Domestic Dog,0,31
BCAM7,2025-10,Human,0,31
BCAM7,2025-10,Human-Camera Trapper,2,31
BCAM7,2025-10,Mule Deer,7,31
BCAM7,2025-10,North American River Otter,19,31
BCAM7,2025-10,Northern Elephant Seal,0,31
BCAM7,2025-10,Northern Raccoon,34,31
BCAM7,2025-10,Striped Skunk,15,31
BCAM7,2025-10,Brush Rabbit,0,31
BCAM7,2025-10,Californian Sea Lion,0,31
BCAM7,2025-10,Domestic Cattle,0,31
BCAM7,2025-10,Elk,0,31
BCAM7,2025-10,Black-tailed Jackrabbit,0,31
BCAM7,2025-11,American Badger,0,30
BCAM7,2025-11,Bobcat,7,30
BCAM7,2025-11,Coyote,38,30
BCAM7,2025-11,Domestic Dog,0,30
BCAM7,2025-11,Human,0,30
BCAM7,2025-11,Human-Camera Trapper,0,30
BCAM7,2025-11,Mule Deer,3,30
BCAM7,2025-11,North American River Otter,5,30
BCAM7,2025-11,Northern Elephant Seal,0,30
BCAM7,2025-11,Northern Raccoon,55,30
BCAM7,2025-11,Striped Skunk,23,30
BCAM7,2025-11,Brush Rabbit,0,30
BCAM7,2025-11,Californian Sea Lion,0,30
BCAM7,2025-11,Domestic Cattle,0,30
BCAM7,2025-11,Elk,0,30
BCAM7,2025-11,Black-tailed Jackrabbit,0,30
BCAM7,2025-12,American Badger,0,31
BCAM7,2025-12,Bobcat,10,31
BCAM7,2025-12,Coyote,19,31
BCAM7,2025-12,Domestic Dog,0,31
BCAM7,2025-12,Human,0,31
BCAM7,2025-12,Human-Camera Trapper,2,31
BCAM7,2025-12,Mule Deer,0,31
BCAM7,2025-12,North American River Otter,0,31
BCAM7,2025-12,Northern Elephant Seal,0,31
BCAM7,2025-12,Northern Raccoon,38,31
BCAM7,2025-12,Striped Skunk,11,31
BCAM7,2025-12,Brush Rabbit,0,31
BCAM7,2025-12,Californian Sea Lion,0,31
BCAM7,2025-12,Domestic Cattle,0,31
BCAM7,2025-12,Elk,0,31
BCAM7,2025-12,Black-tailed Jackrabbit,0,31
BCAM7,2026-01,American Badger,0,31
BCAM7,2026-01,Bobcat,8,31
BCAM7,2026-01,Coyote,21,31
BCAM7,2026-01,Domestic Dog,0,31
BCAM7,2026-01,Human,0,31
BCAM7,2026-01,Human-Camera Trapper,2,31
BCAM7,2026-01,Mule Deer,5,31
BCAM7,2026-01,North American River Otter,1,31
BCAM7,2026-01,Northern Elephant Seal,0,31
BCAM7,2026-01,Northern Raccoon,6,31
BCAM7,2026-01,Striped Skunk,2,31
BCAM7,2026-01,Brush Rabbit,0,31
BCAM7,2026-01,Californian Sea Lion,0,31
BCAM7,2026-01,Domestic Cattle,0,31
BCAM7,2026-01,Elk,0,31
BCAM7,2026-01,Black-tailed Jackrabbit,0,31
BCAM7,2026-02,American Badger,0,28
BCAM7,2026-02,Bobcat,5,28
BCAM7,2026-02,Coyote,16,28
BCAM7,2026-02,Domestic Dog,0,28
BCAM7,2026-02,Human,0,28
BCAM7,2026-02,Human-Camera Trapper,2,28
BCAM7,2026-02,Mule Deer,8,28
BCAM7,2026-02,North American River Otter,3,28
BCAM7,2026-02,Northern Elephant Seal,12,28
BCAM7,2026-02,Northern Raccoon,5,28
BCAM7,2026-02,Striped Skunk,0,28
BCAM7,2026-02,Brush Rabbit,0,28
BCAM7,2026-02,Californian Sea Lion,0,28
BCAM7,2026-02,Domestic Cattle,0,28
BCAM7,2026-02,Elk,0,28
BCAM7,2026-02,Black-tailed Jackrabbit,0,28
BCAM7,2026-03,American Badger,0,31
BCAM7,2026-03,Bobcat,11,31
BCAM7,2026-03,Coyote,20,31
BCAM7,2026-03,Domestic Dog,0,31
BCAM7,2026-03,Human,0,31
BCAM7,2026-03,Human-Camera Trapper,0,31
BCAM7,2026-03,Mule Deer,9,31
BCAM7,2026-03,North American River Otter,1,31
BCAM7,2026-03,Northern Elephant Seal,0,31
BCAM7,2026-03,Northern Raccoon,28,31
BCAM7,2026-03,Striped Skunk,2,31
BCAM7,2026-03,Brush Rabbit,0,31
BCAM7,2026-03,Californian Sea Lion,0,31
BCAM7,2026-03,Domestic Cattle,0,31
BCAM7,2026-03,Elk,0,31
BCAM7,2026-03,Black-tailed Jackrabbit,0,31
BCAM7,2026-05,American Badger,0,30
BCAM7,2026-05,Bobcat,12,30
BCAM7,2026-05,Coyote,26,30
BCAM7,2026-05,Domestic Dog,0,30
BCAM7,2026-05,Human,0,30
BCAM7,2026-05,Human-Camera Trapper,1,30
BCAM7,2026-05,Mule Deer,10,30
BCAM7,2026-05,North American River Otter,1,30
BCAM7,2026-05,Northern Elephant Seal,0,30
BCAM7,2026-05,Northern Raccoon,18,30
BCAM7,2026-05,Striped Skunk,3,30
BCAM7,2026-05,Brush Rabbit,0,30
BCAM7,2026-05,Californian Sea Lion,0,30
BCAM7,2026-05,Domestic Cattle,0,30
BCAM7,2026-05,Elk,0,30
BCAM7,2026-05,Black-tailed Jackrabbit,0,30
BCAM7,2025-01,American Badger,0,31
BCAM7,2025-01,Bobcat,0,31
BCAM7,2025-01,Coyote,53,31
BCAM7,2025-01,Domestic Dog,0,31
BCAM7,2025-01,Human,0,31
BCAM7,2025-01,Human-Camera Trapper,2,31
BCAM7,2025-01,Mule Deer,2,31
BCAM7,2025-01,North American River Otter,0,31
BCAM7,2025-01,Northern Elephant Seal,0,31
BCAM7,2025-01,Northern Raccoon,19,31
BCAM7,2025-01,Striped Skunk,0,31
BCAM7,2025-01,Brush Rabbit,0,31
BCAM7,2025-01,Californian Sea Lion,0,31
BCAM7,2025-01,Domestic Cattle,0,31
BCAM7,2025-01,Elk,0,31
BCAM7,2025-01,Black-tailed Jackrabbit,0,31
BCAM7,2025-02,American Badger,0,28
BCAM7,2025-02,Bobcat,0,28
BCAM7,2025-02,Coyote,18,28
BCAM7,2025-02,Domestic Dog,0,28
BCAM7,2025-02,Human,0,28
BCAM7,2025-02,Human-Camera Trapper,4,28
BCAM7,2025-02,Mule Deer,4,28
BCAM7,2025-02,North American River Otter,0,28
BCAM7,2025-02,Northern Elephant Seal,0,28
BCAM7,2025-02,Northern Raccoon,5,28
BCAM7,2025-02,Striped Skunk,0,28
BCAM7,2025-02,Brush Rabbit,0,28
BCAM7,2025-02,Californian Sea Lion,0,28
BCAM7,2025-02,Domestic Cattle,0,28
BCAM7,2025-02,Elk,0,28
BCAM7,2025-02,Black-tailed Jackrabbit,0,28
BCAM8,2023-09,American Badger,0,23
BCAM8,2023-09,Bobcat,2,23
BCAM8,2023-09,Coyote,2,23
BCAM8,2023-09,Domestic Dog,0,23
BCAM8,2023-09,Human,9,23
BCAM8,2023-09,Human-Camera Trapper,3,23
BCAM8,2023-09,Mule Deer,20,23
BCAM8,2023-09,North American River Otter,58,23
BCAM8,2023-09,Northern Elephant Seal,0,23
BCAM8,2023-09,Northern Raccoon,63,23
BCAM8,2023-09,Striped Skunk,0,23
BCAM8,2023-09,Brush Rabbit,0,23
BCAM8,2023-09,Californian Sea Lion,0,23
